id,address,city,neighborhood,lat,lon,property_type,bedrooms,bathrooms,gla_sqft,lot_size_sqft,year_built,sale_date,sale_price
AB-01511,792 Township St NW,Edmonton,Westmount,53.53169,-113.523565,Condo,3,1.5,926,0,1955,2026-01-11,222500
AB-01512,9898 Jasper Blvd NW,Calgary,Beltline,51.041164,-114.07411,Townhouse,2,2.0,1002,0,2002,2026-05-09,428100
AB-01513,2352 Maple Way NW,Edmonton,Bonnie Doon,53.516797,-113.462996,Townhouse,3,3.5,1167,0,2013,2026-02-26,328200
AB-01514,4970 Willow Dr SE,Calgary,Mount Royal,51.044594,-114.089388,Townhouse,3,1.5,1389,0,1982,2025-12-09,848000
AB-01515,10209 Riverside Dr NW,Edmonton,Oliver,53.544947,-113.500462,Detached,4,2.5,1884,2556,1996,2024-12-29,767200
AB-01516,4012 Jasper Dr SE,Calgary,Bridgeland,51.066717,-114.044683,Detached,6,4.0,2897,3422,1966,2026-01-19,1358000
AB-01517,15633 Crowchild Way NW,Edmonton,Windermere,53.427897,-113.63387,Condo,2,1.0,813,0,1974,2024-09-27,246400
AB-01518,18007 Glenmore Ave NW,Edmonton,Windermere,53.445769,-113.66152,Semi-Detached,3,2.5,1275,3151,1991,2025-06-09,474400
AB-01519,9388 Memorial Blvd NW,Edmonton,Glenora,53.541618,-113.542337,Condo,3,3.5,1240,0,2000,2025-05-17,473900
AB-01520,4175 Aspen Dr SE,Calgary,Auburn Bay,50.881699,-113.96489,Semi-Detached,3,2.0,1682,3518,1995,2025-09-17,659800
AB-01521,19993 Prospect St NW,Edmonton,Summerside,53.39514,-113.458593,Detached,4,4.0,2221,4495,1956,2026-04-18,729900
AB-01522,219 Aspen Gate SE,Calgary,Signal Hill,51.070445,-114.182562,Detached,3,4.5,2412,5572,2009,2025-10-04,1094600
AB-01523,7649 Jasper Dr SW,Calgary,Auburn Bay,50.89621,-113.947205,Detached,3,2.5,1744,5440,1997,2026-02-11,813300
AB-01524,246 Spruce Dr SW,Calgary,Evanston,51.168717,-114.129358,Detached,5,5.0,2934,7064,2019,2025-07-17,1207100
AB-01525,15783 Aspen Blvd NW,Edmonton,Bonnie Doon,53.537457,-113.473732,Condo,2,3.0,1082,0,2023,2024-10-15,309800
AB-01526,11933 Elbow Cres NW,Edmonton,Bonnie Doon,53.522761,-113.459424,Townhouse,4,2.5,1680,0,1971,2025-03-13,449800
AB-01527,16467 Township St NW,Edmonton,Windermere,53.447581,-113.646665,Semi-Detached,4,3.0,1652,4109,2009,2025-04-06,676200
AB-01528,9096 Macleod Cres NE,Calgary,Signal Hill,51.067842,-114.152189,Detached,4,4.0,1864,3350,2016,2026-01-20,747400
AB-01529,8397 Cedar Ave SE,Calgary,Kensington,51.053228,-114.106638,Condo,2,2.5,750,0,1974,2026-05-16,269500
AB-01530,513 Elbow Rd NE,Calgary,Kensington,51.054622,-114.073693,Detached,4,4.0,2706,6701,1981,2025-08-19,1538700
AB-01531,9790 Glenmore Gate SW,Calgary,Mahogany,50.896744,-113.894873,Semi-Detached,4,2.5,1968,3490,2024,2024-11-25,859700
AB-01532,3839 Cedar Rd SE,Calgary,Auburn Bay,50.862693,-113.948661,Condo,2,2.0,1025,0,1997,2025-12-28,324000
AB-01533,3766 Bow Cres SE,Calgary,Evanston,51.174857,-114.090938,Condo,2,2.5,825,0,1960,2024-12-01,184000
AB-01534,14854 Willow Cres NW,Edmonton,Terwillegar,53.457453,-113.599404,Townhouse,2,3.0,1484,0,1962,2025-03-14,379100
AB-01535,16578 Aspen Blvd NW,Edmonton,Old Strathcona,53.509189,-113.490522,Condo,3,2.0,1139,0,2015,2025-06-10,398000
AB-01536,6139 Saddleback Gate NW,Edmonton,Summerside,53.412077,-113.428287,Detached,4,5.0,2867,6163,2022,2026-01-01,1105300
AB-01537,2206 Glenmore Ave NW,Edmonton,Glenora,53.537732,-113.559415,Detached,4,3.0,2897,7459,1992,2026-03-30,1550000
AB-01538,4670 Sunalta St SW,Calgary,Auburn Bay,50.898023,-113.954751,Detached,5,4.0,2757,3946,1998,2024-11-20,1024000
AB-01539,7747 Willow Cres NW,Edmonton,Old Strathcona,53.516554,-113.466369,Semi-Detached,3,3.0,1130,3015,1961,2025-03-17,368200
AB-01540,5019 Bow Ave NE,Calgary,Evanston,51.173482,-114.091543,Detached,5,4.0,2643,4381,2016,2025-10-31,1127600
AB-01541,7763 Glenmore Cres SE,Calgary,Signal Hill,51.072545,-114.170558,Semi-Detached,3,3.5,1545,4184,2002,2024-12-30,654500
AB-01542,10309 Elbow Ave NW,Edmonton,Glenora,53.551887,-113.526653,Detached,4,3.5,2266,7032,1997,2026-05-26,1223000
AB-01543,5288 Heritage Cres NE,Calgary,Auburn Bay,50.910969,-113.989633,Townhouse,4,2.5,1579,0,1986,2024-08-22,496400
AB-01544,4977 Glenmore Blvd SW,Calgary,Mount Royal,51.025331,-114.094258,Townhouse,3,3.5,1142,0,1989,2025-02-09,633300
AB-01545,7248 Cedar Dr NW,Calgary,Tuscany,51.129614,-114.214837,Semi-Detached,4,2.5,1404,2638,1979,2026-02-23,522200
AB-01546,7944 Jasper Cres NW,Calgary,Mahogany,50.892089,-113.917743,Condo,1,1.5,998,0,2016,2026-01-01,326700
AB-01547,8977 Glenmore St NW,Edmonton,Windermere,53.441843,-113.633181,Detached,5,5.0,2908,6404,2001,2025-04-21,1267300
AB-01548,10249 Cedar Way NW,Edmonton,Terwillegar,53.477099,-113.594046,Condo,2,2.5,853,0,2004,2026-02-13,277900
AB-01549,10916 Elbow Blvd NW,Edmonton,Windermere,53.423465,-113.631096,Townhouse,2,3.0,1620,0,1981,2024-11-25,533600
AB-01550,4663 Saddleback St SE,Calgary,Bridgeland,51.034992,-114.051584,Townhouse,3,2.0,1112,0,2024,2024-11-14,473800
AB-01551,4427 Township Way NW,Calgary,Beltline,51.04886,-114.076706,Condo,2,2.0,915,0,2013,2025-01-20,357400
AB-01552,15571 Elbow Rd NW,Edmonton,Terwillegar,53.450705,-113.577637,Detached,4,4.5,2905,4201,2006,2024-12-02,1102000
AB-01553,1204 Maple Gate SE,Calgary,Kensington,51.052181,-114.075739,Semi-Detached,4,3.0,1943,3381,2020,2026-01-27,990400
AB-01554,1213 Hawthorn Blvd NE,Calgary,Inglewood,51.039064,-114.040349,Condo,2,3.0,1005,0,1961,2025-01-01,348000
AB-01555,15314 Maple Way NW,Edmonton,Old Strathcona,53.524957,-113.500843,Detached,4,3.5,2052,4089,1973,2026-02-13,764800
AB-01556,4744 Jasper Cres NW,Calgary,Tuscany,51.134178,-114.24482,Townhouse,3,2.5,1053,0,2021,2025-08-12,383100
AB-01557,14017 Memorial Rd NW,Edmonton,Terwillegar,53.457646,-113.563034,Semi-Detached,3,3.5,1429,2021,1980,2024-07-13,451600
AB-01558,16006 Macleod Blvd NW,Edmonton,Oliver,53.563864,-113.514306,Semi-Detached,3,2.0,1189,2009,1957,2025-04-26,352100
AB-01559,6953 Glenmore Cres NE,Calgary,Mount Royal,51.047752,-114.076167,Semi-Detached,3,3.5,1723,3852,2025,2025-07-01,1087900
AB-01560,2210 Macleod Ave NW,Edmonton,Summerside,53.421603,-113.444986,Condo,3,2.5,1175,0,1969,2025-06-30,256100
AB-01561,7013 Sunalta Ave NE,Calgary,Auburn Bay,50.881461,-113.931168,Townhouse,3,3.0,1580,0,1967,2026-04-27,577300
AB-01562,9880 Jasper Dr NW,Edmonton,Old Strathcona,53.504476,-113.516789,Semi-Detached,3,3.0,1974,3225,1980,2024-08-14,690900
AB-01563,1984 Saddleback Gate NW,Edmonton,Oliver,53.539853,-113.497084,Condo,2,1.0,864,0,2018,2025-12-23,280400
AB-01564,16084 Jasper Gate NW,Edmonton,Westmount,53.550429,-113.534845,Townhouse,3,2.0,1426,0,1981,2026-04-12,444500
AB-01565,7227 Macleod Cres NE,Calgary,Auburn Bay,50.876161,-113.967197,Detached,4,3.5,2656,6546,1969,2025-05-20,964700
AB-01566,12753 Memorial Ave NW,Edmonton,Oliver,53.544385,-113.49556,Semi-Detached,4,3.5,1577,3655,2017,2025-11-19,571900
AB-01567,1373 Jasper Dr NW,Edmonton,Westmount,53.540954,-113.535887,Detached,5,4.0,3140,2812,1999,2026-02-07,1073700
AB-01568,7787 Glenmore Dr NW,Edmonton,Glenora,53.543744,-113.534873,Detached,6,4.0,2893,3091,1998,2024-09-15,1342700
AB-01569,17650 Spruce St NW,Edmonton,Oliver,53.543156,-113.516105,Condo,3,2.5,558,0,1959,2026-02-21,141200
AB-01570,3263 Elbow Gate NW,Edmonton,Terwillegar,53.454228,-113.599521,Townhouse,2,2.5,1320,0,2024,2025-09-04,436200
AB-01571,8929 Memorial Blvd SE,Calgary,Auburn Bay,50.88736,-113.94826,Detached,4,4.0,2430,2557,2018,2025-09-20,981500
AB-01572,18978 Willow Blvd NW,Edmonton,Terwillegar,53.463272,-113.58959,Detached,3,3.0,1785,4669,2014,2024-12-26,607300
AB-01573,8559 Spruce Way NE,Calgary,Mahogany,50.890329,-113.940132,Townhouse,2,3.5,1311,0,1958,2025-03-21,378400
AB-01574,15227 Crowchild Dr NW,Edmonton,Garneau,53.499127,-113.517121,Detached,5,4.0,2644,6968,2003,2025-11-22,1197400
AB-01575,16505 Cedar Way NW,Edmonton,Old Strathcona,53.526457,-113.497717,Detached,5,4.5,2616,6991,1980,2025-11-22,1237100
AB-01576,7962 Heritage Rd NW,Calgary,Auburn Bay,50.897277,-113.951056,Townhouse,2,1.0,941,0,1955,2026-05-25,251600
AB-01577,16057 Jasper Way NW,Edmonton,Westmount,53.552026,-113.547055,Detached,4,3.0,2285,7113,2007,2025-07-20,862200
AB-01578,542 Macleod Blvd NE,Calgary,Kensington,51.059919,-114.074694,Detached,5,3.5,2866,5999,2023,2025-02-04,1657100
AB-01579,16568 Crowchild Ave NW,Edmonton,Bonnie Doon,53.497181,-113.470992,Townhouse,3,2.0,1017,0,2021,2025-10-31,333800
AB-01580,8745 Spruce Cres NW,Edmonton,Oliver,53.527756,-113.509752,Detached,5,4.0,2598,5926,1971,2025-08-29,1010800
AB-01581,7386 Prospect Cres NW,Edmonton,Glenora,53.533995,-113.551342,Townhouse,3,2.5,1335,0,1973,2025-01-19,510900
AB-01582,6088 Elbow Rd NW,Edmonton,Summerside,53.416854,-113.444338,Detached,4,4.5,2583,7165,2002,2025-08-30,879300
AB-01583,16795 Hawthorn Dr NW,Edmonton,Terwillegar,53.445958,-113.5753,Detached,3,1.5,1435,3202,1984,2025-05-12,446000
AB-01584,7961 Township Blvd NW,Edmonton,Westmount,53.556175,-113.546924,Townhouse,3,3.5,1530,0,2005,2024-12-18,491400
AB-01585,9990 Crowchild Ave NW,Calgary,Signal Hill,51.071506,-114.175434,Detached,6,3.5,3172,6025,1990,2026-03-09,1490100
AB-01586,6746 Hawthorn Blvd SE,Calgary,Evanston,51.146927,-114.093882,Condo,2,1.0,905,0,1992,2026-04-10,276000
AB-01587,5568 Riverside Cres SE,Calgary,Mahogany,50.898663,-113.924382,Townhouse,3,3.0,953,0,1979,2026-04-30,333000
AB-01588,899 Macleod Cres NW,Calgary,Signal Hill,51.087205,-114.162447,Detached,5,3.0,2502,4139,1999,2025-07-26,1110700
AB-01589,2014 Elbow Rd NW,Edmonton,Oliver,53.547222,-113.534006,Condo,3,1.5,1049,0,1970,2024-12-16,285400
AB-01590,5180 Macleod Gate NW,Edmonton,Terwillegar,53.445333,-113.587645,Townhouse,3,3.0,1631,0,1998,2026-05-21,523600
AB-01591,1830 Township Rd NW,Edmonton,Oliver,53.541699,-113.509558,Condo,1,2.5,664,0,1994,2024-12-30,179900
AB-01592,16805 Hawthorn Rd NW,Edmonton,Westmount,53.564111,-113.526457,Detached,3,3.0,1496,5223,1999,2025-04-11,556100
AB-01593,1529 Spruce Rd NW,Calgary,Evanston,51.151592,-114.093723,Condo,2,3.0,938,0,1956,2025-12-25,235000
AB-01594,7489 Cedar Blvd NW,Edmonton,Summerside,53.434725,-113.467686,Condo,3,2.0,1289,0,2022,2024-11-24,389500
AB-01595,3140 Memorial Way NE,Calgary,Beltline,51.048648,-114.078675,Detached,6,5.0,3184,6387,1978,2025-01-24,1602600
AB-01596,1451 Spruce Way NE,Calgary,Kensington,51.07192,-114.093268,Townhouse,2,2.5,1129,0,2003,2026-04-09,521100
AB-01597,11229 Macleod Gate NW,Edmonton,Oliver,53.562531,-113.492627,Detached,4,3.0,1757,5462,2008,2025-02-19,674800
AB-01598,6609 Macleod Rd NW,Edmonton,Westmount,53.546107,-113.533795,Detached,5,4.5,2929,4602,2008,2025-02-05,1062000
AB-01599,697 Macleod Rd SW,Calgary,Mahogany,50.900001,-113.92278,Detached,5,4.0,2872,5561,2006,2024-10-12,1213600
AB-01600,9403 Township St NW,Edmonton,Westmount,53.559344,-113.554901,Condo,1,1.5,637,0,2009,2025-10-02,184400
AB-01601,8720 Heritage Blvd NW,Edmonton,Bonnie Doon,53.54759,-113.467012,Condo,4,1.5,1179,0,1994,2025-09-15,299200
AB-01602,5787 Whyte Gate NW,Edmonton,Garneau,53.524664,-113.535753,Townhouse,3,2.5,1267,0,2006,2024-07-27,372800
AB-01603,2317 Macleod Rd NW,Edmonton,Summerside,53.396487,-113.463356,Semi-Detached,3,2.0,1686,3833,1986,2024-07-02,532000
AB-01604,2667 Spruce Gate NW,Calgary,Signal Hill,51.074196,-114.173139,Detached,4,3.5,2029,4307,1989,2024-09-22,917100
AB-01605,6272 Spruce Blvd NW,Edmonton,Bonnie Doon,53.533395,-113.471958,Detached,3,1.5,1425,4800,2001,2024-10-22,512700
AB-01606,7939 Township Ave NW,Edmonton,Glenora,53.554718,-113.531757,Townhouse,2,4.0,1685,0,2000,2025-05-31,702400
AB-01607,17288 Prospect Rd NW,Edmonton,Windermere,53.452499,-113.616113,Townhouse,2,3.5,1367,0,1987,2026-04-02,478200
AB-01608,1944 Maple Cres NW,Edmonton,Old Strathcona,53.526825,-113.501015,Detached,6,5.0,2595,4809,1965,2025-07-04,1045200
AB-01609,9177 Sunalta Ave NE,Calgary,Bridgeland,51.066594,-114.034851,Detached,5,4.0,2843,4222,1985,2025-06-24,1670800
AB-01610,2476 Sunalta Gate SE,Calgary,Bridgeland,51.051067,-114.038279,Detached,5,4.0,2587,7348,2008,2025-07-10,1369600
AB-01611,15293 Elbow Gate NW,Edmonton,Oliver,53.548446,-113.560593,Detached,5,5.0,2749,5160,1985,2024-08-22,1254600
AB-01612,4364 Cedar Ave NE,Calgary,Kensington,51.028648,-114.091444,Townhouse,2,1.5,1030,0,1974,2025-12-20,426500
AB-01613,8765 Heritage Cres NE,Calgary,Evanston,51.17623,-114.080476,Townhouse,3,2.5,1140,0,2022,2025-03-04,349800
AB-01614,425 Spruce Dr SW,Calgary,Bridgeland,51.059205,-114.049842,Detached,5,4.0,2572,6900,1979,2026-04-10,1444900
AB-01615,1616 Sunalta Ave NW,Edmonton,Terwillegar,53.468407,-113.570663,Semi-Detached,2,2.5,1440,2801,1971,2025-12-24,461300
AB-01616,1807 Whyte Ave NW,Edmonton,Westmount,53.544406,-113.515083,Detached,5,3.5,1975,4761,1987,2026-06-01,777300
AB-01617,4785 Heritage St NW,Calgary,Signal Hill,51.053045,-114.181882,Detached,6,4.5,3053,6723,1999,2025-06-08,1448800
AB-01618,13292 Cedar Blvd NW,Edmonton,Windermere,53.432871,-113.612525,Semi-Detached,3,1.5,1480,3681,1964,2025-12-23,574300
AB-01619,6104 Memorial Way SW,Calgary,Evanston,51.175996,-114.10196,Detached,4,4.0,1704,5509,1979,2024-07-14,607300
AB-01620,17432 Crowchild St NW,Edmonton,Windermere,53.426913,-113.631257,Detached,4,3.5,2331,4237,1955,2025-08-28,972600
AB-01621,3862 Whyte Gate SW,Calgary,Auburn Bay,50.863566,-113.944956,Townhouse,2,3.5,1261,0,1973,2025-06-17,372700
AB-01622,5694 Hawthorn Blvd SE,Calgary,Inglewood,51.054105,-114.032341,Townhouse,4,3.5,1284,0,1961,2024-08-12,504200
AB-01623,746 Jasper Dr NE,Calgary,Beltline,51.055351,-114.081386,Condo,2,2.0,724,0,1957,2025-08-08,232100
AB-01624,8531 Riverside Blvd NW,Edmonton,Windermere,53.453766,-113.653396,Townhouse,3,1.5,1168,0,1961,2024-10-02,393400
AB-01625,12331 Prospect Ave NW,Edmonton,Oliver,53.529423,-113.541105,Townhouse,3,3.5,1610,0,1974,2025-12-13,490900
AB-01626,2631 Hawthorn St NW,Edmonton,Garneau,53.528571,-113.529182,Detached,4,4.0,2255,3358,1977,2025-10-31,850300
AB-01627,2808 Glenmore Way NE,Calgary,Evanston,51.182527,-114.077678,Detached,4,3.5,2376,5394,2022,2024-11-03,863600
AB-01628,6925 Maple Cres NE,Calgary,Evanston,51.164501,-114.071519,Detached,5,3.5,2611,2552,1978,2025-12-12,944700
AB-01629,4213 Whyte Blvd SE,Calgary,Signal Hill,51.084608,-114.180711,Condo,3,2.5,1166,0,2023,2026-05-30,457400
AB-01630,8993 Memorial Blvd NW,Calgary,Bridgeland,51.060651,-114.050436,Detached,4,1.5,1510,4162,1998,2024-11-19,685700
AB-01631,8200 Whyte Dr NW,Edmonton,Garneau,53.527107,-113.521396,Townhouse,2,1.5,1145,0,1985,2025-05-22,389500
AB-01632,9510 Crowchild Dr NW,Edmonton,Oliver,53.53211,-113.535945,Detached,3,3.0,1455,3270,1972,2026-02-12,503700
AB-01633,1977 Crowchild Way NE,Calgary,Mount Royal,51.039619,-114.06674,Detached,3,3.5,1829,4548,1988,2025-09-19,1255100
AB-01634,179 Willow Ave NW,Edmonton,Bonnie Doon,53.517955,-113.469767,Detached,6,4.0,2499,2634,1960,2025-06-18,843600
AB-01635,9786 Spruce Dr NW,Edmonton,Terwillegar,53.447246,-113.586984,Townhouse,2,2.0,1530,0,2012,2025-04-27,533400
AB-01636,3276 Saddleback Gate SE,Calgary,Bridgeland,51.074066,-114.072698,Townhouse,2,2.5,1507,0,1958,2025-01-23,607400
AB-01637,14619 Riverside Rd NW,Edmonton,Garneau,53.51505,-113.519071,Detached,4,2.0,1910,6911,1958,2024-07-25,787800
AB-01638,8518 Sunalta Blvd NW,Edmonton,Old Strathcona,53.525219,-113.503026,Condo,3,3.0,1149,0,1990,2025-11-03,334300
AB-01639,8627 Sunalta Blvd SE,Calgary,Tuscany,51.112385,-114.228572,Semi-Detached,4,2.5,1298,3331,1975,2024-06-20,436400
AB-01640,3712 Elbow Blvd NW,Edmonton,Old Strathcona,53.523689,-113.490538,Detached,6,4.5,2951,2574,2016,2025-06-09,1244800
AB-01641,6070 Township Cres NW,Calgary,Mount Royal,51.036928,-114.066145,Semi-Detached,5,2.0,1888,4040,1976,2026-02-20,1237900
AB-01642,8164 Elbow Blvd NE,Calgary,Evanston,51.179172,-114.086089,Detached,5,4.0,3024,7268,2001,2025-04-13,1272000
AB-01643,2176 Glenmore Gate NW,Edmonton,Terwillegar,53.450887,-113.61801,Condo,2,2.0,877,0,1976,2026-02-22,244300
AB-01644,13247 Whyte Gate NW,Edmonton,Westmount,53.556622,-113.559804,Townhouse,4,3.0,1595,0,2005,2024-11-13,528100
AB-01645,1206 Glenmore Blvd NW,Edmonton,Windermere,53.43414,-113.65686,Detached,5,3.0,2253,6835,2015,2025-11-06,1113800
AB-01646,13903 Memorial Rd NW,Edmonton,Bonnie Doon,53.528744,-113.460084,Condo,1,1.0,856,0,1959,2025-06-10,169400
AB-01647,17184 Riverside Blvd NW,Edmonton,Garneau,53.520501,-113.509571,Condo,3,1.5,877,0,2015,2024-07-25,308600
AB-01648,5079 Elbow Way SW,Calgary,Tuscany,51.107832,-114.2312,Condo,4,1.5,1164,0,1978,2025-01-01,343200
AB-01649,16874 Cedar Ave NW,Edmonton,Bonnie Doon,53.51909,-113.461528,Condo,3,1.5,1171,0,2024,2025-04-29,324900
AB-01650,7398 Macleod Rd NW,Edmonton,Glenora,53.538191,-113.56059,Townhouse,2,2.5,967,0,2006,2026-01-05,425500
AB-01651,1446 Cedar Blvd SW,Calgary,Auburn Bay,50.879949,-113.962674,Detached,5,4.5,2769,6680,1965,2024-09-25,1258900
AB-01652,2113 Cedar Ave SE,Calgary,Inglewood,51.056832,-114.002142,Condo,2,1.5,968,0,2023,2025-09-27,452800
AB-01653,9331 Township Blvd NW,Calgary,Auburn Bay,50.887899,-113.974585,Townhouse,2,3.0,1314,0,1985,2026-05-09,459600
AB-01654,4470 Memorial Dr SW,Calgary,Bridgeland,51.049125,-114.055264,Detached,6,4.5,3039,7064,1993,2024-06-26,1522300
AB-01655,8189 Crowchild St SE,Calgary,Tuscany,51.105262,-114.246928,Semi-Detached,3,1.5,1345,2607,2012,2025-05-31,479300
AB-01656,6982 Elbow St SW,Calgary,Auburn Bay,50.883074,-113.964367,Condo,2,2.0,1072,0,2012,2024-11-17,311100
AB-01657,2984 Macleod Dr NW,Edmonton,Westmount,53.562193,-113.541796,Detached,5,4.0,2524,7225,2001,2024-07-05,888800
AB-01658,15896 Prospect St NW,Edmonton,Summerside,53.408835,-113.409441,Detached,5,3.5,2281,2675,1974,2026-05-19,776500
AB-01659,2021 Spruce Way NW,Calgary,Tuscany,51.09468,-114.238872,Detached,4,2.5,1842,3235,2012,2024-08-27,639900
AB-01660,8942 Glenmore Rd SE,Calgary,Mahogany,50.89224,-113.948044,Townhouse,2,2.0,986,0,2008,2025-10-05,368900
AB-01661,5700 Saddleback Dr SW,Calgary,Evanston,51.178265,-114.098566,Semi-Detached,3,2.0,1138,2653,1988,2026-04-09,393100
AB-01662,5292 Willow Blvd NE,Calgary,Mount Royal,51.046548,-114.100655,Condo,3,3.0,1075,0,1967,2026-01-03,526700
AB-01663,7477 Macleod Way NW,Edmonton,Westmount,53.58575,-113.550777,Condo,1,1.5,638,0,1965,2026-05-07,130200
AB-01664,6783 Memorial Rd NW,Calgary,Signal Hill,51.070248,-114.195638,Condo,2,1.5,1035,0,2004,2025-12-01,401400
AB-01665,9975 Aspen Dr SW,Calgary,Mahogany,50.892825,-113.916122,Detached,4,4.0,2213,5214,1955,2025-05-17,968200
AB-01666,4599 Bow Dr NW,Edmonton,Glenora,53.536103,-113.546007,Detached,5,4.5,2643,6226,2023,2024-09-06,1312500
AB-01667,8028 Maple St SE,Calgary,Evanston,51.162756,-114.079337,Detached,5,3.0,1841,5877,1972,2025-08-30,645300
AB-01668,7565 Township Ave NW,Calgary,Tuscany,51.117182,-114.228326,Condo,2,3.5,1270,0,1959,2026-01-13,336000
AB-01669,4033 Bow Rd NW,Edmonton,Windermere,53.412977,-113.613278,Detached,5,3.5,2961,3482,1960,2024-12-21,1206800
AB-01670,1546 Riverside Gate NW,Calgary,Bridgeland,51.051714,-114.070504,Semi-Detached,4,2.5,1948,3037,1967,2025-02-12,889900
AB-01671,6726 Heritage Cres NW,Calgary,Tuscany,51.136361,-114.241466,Townhouse,1,1.5,940,0,2003,2024-12-20,271700
AB-01672,3387 Crowchild Ave NW,Edmonton,Summerside,53.408505,-113.419563,Condo,2,3.0,1153,0,2023,2025-11-17,319100
AB-01673,18016 Aspen St NW,Edmonton,Terwillegar,53.474403,-113.587775,Detached,6,4.5,2799,7042,1961,2024-07-12,1158600
AB-01674,5010 Cedar Way NW,Edmonton,Bonnie Doon,53.530872,-113.471907,Detached,3,4.0,1753,4429,1963,2025-10-13,648500
AB-01675,7390 Memorial Dr NE,Calgary,Evanston,51.181451,-114.104215,Condo,2,2.0,849,0,1962,2024-12-29,164800
AB-01676,9339 Memorial Rd NW,Edmonton,Westmount,53.541467,-113.546871,Townhouse,3,1.5,1335,0,2011,2025-04-30,379000
AB-01677,4775 Hawthorn Dr NE,Calgary,Beltline,51.03266,-114.058958,Condo,3,3.5,1203,0,1974,2026-05-09,515600
AB-01678,2170 Spruce Gate NW,Calgary,Mount Royal,51.018765,-114.091039,Semi-Detached,3,3.0,1117,2033,1972,2025-08-28,579600
AB-01679,9275 Spruce Ave NW,Edmonton,Westmount,53.548489,-113.523972,Detached,5,3.5,2384,5083,2024,2024-12-14,897700
AB-01680,19708 Hawthorn Blvd NW,Edmonton,Old Strathcona,53.52239,-113.495109,Condo,1,2.5,984,0,1961,2024-08-11,269600
AB-01681,7027 Willow Blvd SE,Calgary,Signal Hill,51.068635,-114.153279,Condo,3,3.5,1138,0,2003,2024-12-01,394700
AB-01682,9536 Hawthorn St SE,Calgary,Signal Hill,51.062171,-114.155144,Detached,4,3.0,1604,2769,2014,2026-04-20,727900
AB-01683,5843 Maple Ave SW,Calgary,Inglewood,51.041891,-114.021394,Condo,3,1.5,815,0,1962,2024-12-20,246600
AB-01684,2229 Memorial Gate NE,Calgary,Tuscany,51.124041,-114.223796,Townhouse,2,1.0,1072,0,2002,2025-05-10,335100
AB-01685,2777 Willow Blvd NW,Calgary,Beltline,51.047093,-114.072951,Detached,6,5.0,2882,7458,1974,2024-07-17,1435600
AB-01686,7352 Sunalta Dr NW,Edmonton,Windermere,53.449368,-113.648978,Detached,4,3.0,2683,4293,1978,2024-09-16,1129500
AB-01687,5473 Elbow St SW,Calgary,Inglewood,51.037344,-114.022622,Detached,5,4.5,2894,6645,1967,2025-01-29,1573900
AB-01688,9858 Glenmore Way SE,Calgary,Mahogany,50.896356,-113.925879,Detached,3,4.5,2316,4568,2006,2024-11-24,1007100
AB-01689,19388 Glenmore Ave NW,Edmonton,Bonnie Doon,53.51211,-113.443565,Detached,3,3.0,1585,4249,1962,2025-06-05,537200
AB-01690,6606 Memorial Cres NW,Edmonton,Old Strathcona,53.501745,-113.479881,Detached,5,4.5,2141,4221,1988,2025-06-13,894700
AB-01691,6986 Heritage Dr NW,Edmonton,Garneau,53.504538,-113.532366,Condo,1,2.5,740,0,1970,2025-05-29,155200
AB-01692,1487 Riverside Ave SE,Calgary,Evanston,51.164535,-114.102228,Semi-Detached,3,3.5,1707,2495,1958,2025-08-11,568000
AB-01693,8025 Jasper St SE,Calgary,Bridgeland,51.051635,-114.054111,Detached,4,3.5,2387,5778,1997,2026-03-15,1356800
AB-01694,16534 Spruce Cres NW,Edmonton,Garneau,53.522827,-113.509272,Detached,4,2.5,1942,2669,1997,2025-07-05,773400
AB-01695,6759 Spruce Way SE,Calgary,Tuscany,51.125034,-114.2339,Condo,2,2.5,814,0,2008,2024-07-15,255100
AB-01696,9481 Prospect Dr SE,Calgary,Kensington,51.038603,-114.100743,Detached,4,2.0,1946,6886,1997,2024-06-17,1069800
AB-01697,19962 Saddleback Rd NW,Edmonton,Terwillegar,53.440582,-113.561825,Townhouse,1,2.0,1046,0,1978,2026-03-05,320000
AB-01698,3385 Cedar Way NE,Calgary,Inglewood,51.047174,-114.008095,Semi-Detached,3,2.5,1614,3237,2009,2025-10-13,760000
AB-01699,18069 Glenmore Gate NW,Edmonton,Garneau,53.530385,-113.513313,Detached,3,2.5,1484,5047,1987,2024-12-27,555300
AB-01700,12419 Elbow Dr NW,Edmonton,Westmount,53.543446,-113.5108,Detached,5,4.0,2465,2674,1960,2025-08-05,822700
